hcode,name1,name2
53313,J_C797 6205 150KVAｷｭｰﾋﾞｸﾙ,山口県周南市夜市案件
53314,J_C754 ｴﾈｾｰﾊﾞ ﾂｲｶ,ｴﾈｾｰﾊﾞ1台 UVR
53315,2530180000 VPU PV 11 3R 1000,DC1000V(SPD)
53316,L-EYE ﾀｲﾖｳｺｳﾊﾂﾃﾞﾝ PKG ｺｳｱﾂ1, 
53317,SW-42F-LTE-B-I,(CFD195-5ｍ)
53318,KA-115  2P/S,国内生産
53319,EMVE350ARA100ME55G,最終受注2024年3月末日
53320,EKY-500ELL181MH20D,最終受注2024年3月末日
53321,ELXZ630ELL391MK25S,(12.5×25)
53322,ELXZ250EC3272MK40S,(12.5×40)
53323,ELXZ250ELL331MH15D,最終受注2024年3月末日
53324,"TLP785(GB,F(C", 
53325,HCV 5.5SQ ｸﾛ 300M ﾏｷ, 
53326,INR18650-35E,SAMSUNG
53327,BMSｷﾊﾞﾝｾｯﾄ, 
53328,EHF-S80MP-4B,単相8.0KW(15年保証)
53329,EMZA630ARA101MJA0G-Q,(10×10)
53330,EMZA630ARA100MF61G-Q,(6.3×5.8)
53331,EMZA350ARA331MJA0G-Q,(10×10)
53332,TND15H-470KB00A4A0-Q, 
53333,SFG1210-F, 
53334,SFG1210M-F, 
53335,TMG16C60H, 
53336,EQF-0172A 320X290  1P/S,国内生産 ｼｰﾄ単位 発禁
53337,LB-JB18,SSD:240GB
53338,PC26-15, 
53339,J_C951 ｷｭｰﾋﾞｸﾙｶｲｿﾞｳﾋ, 
53340,J_C858 ｷｭｰﾋﾞｸﾙｶｲｿﾞｳﾋ, 
53341,J_C858 ﾉｳﾋﾝｷｬﾝｾﾙﾘｮｳ,岐阜県
53342,PV-670803-001(H4TW0001),ｸﾗﾝﾌﾟﾚﾝﾁ解除ﾂｰﾙ
53343,CS3L-370MS,単結晶370W
53344,J_C148 ｵｸｶﾞｲﾖｳｷｭｰﾋﾞｸﾙ, 
53345,J_C148 ｺｳﾘｭｳｼｭｳﾃﾞﾝﾊﾞｺ, 
53346,EMZA250ARA220ME61G, 
53347,PCB-M-350PG-EC-CPU_AZ  1P/S,国内生産
53348,PE15DRK-392,3.9ｍH/0.55A
53349,PE15DRK-472,4.7ｍH/0.5A
53350,PE15DRK-682,6.8ｍH/0.4A
53351,PE15DRK-822,8.2ｍH/0.37A
53352,J_C509ﾚﾝｹｲｷｭｰﾋﾞｸﾙ,図番:J-C54
53353,S8T-DCBU-02, 
53354,SUN2000-4.95KTL-JPL0,HUAWEI 4.95ｋW
53355,PCB-YV-480010-P7V3B_A  1P/S,国内生産
53356,NX3098-HNS/Y(RC),蓄電池9.8ｋWｈ
53357,NER-EPORT-MKST-02,ｶｰﾎﾟｰﾄ幕板ｽﾃﾝｶﾗｰ
53358,ｶｰﾎﾟｰﾄｲｯｼｷ ﾊﾟﾈﾙ.ｶﾀﾞｲ, 
53359,PEW12.570KOEI,MC4用圧着ﾍﾟﾝﾁ
53360,AS129  1P/S,国内生産
53361,ﾃﾞﾝﾘｭｳｾﾝｻｰｹｰﾌﾞﾙ30Mﾋﾝ,PPM R2J_112用
53362,PPM D1J_112,余剰用ﾃﾞｰﾀｺﾚｸﾀｰｾｯﾄ
53363,RAA00307Z,前ﾊﾟﾈﾙ取付ﾈｼﾞ10個入り
53364,TC-150CAS-10(29X78), 
53365,EB150-P1,1.5ｋWｈﾎﾟｰﾀﾌﾞﾙ蓄電池
53366,PR-1846A  2P/S,国内生産
53367,LEKR230163N-LD9, 
53368,ET-10713, 
53369,ET-20701, 
53370,ET-20702, 
53371,ET-20713, 
53372,ET-20714, 
53373,FA-20W3A, 
53374,FA-40W3A, 
53375,FBA-1110NA, 
53376,FBA-40W3A, 
53377,FBK-10771-LS17, 
53378,FBK-20701-LS17, 
53379,FBK-20702-LS17, 
53380,FBK-42701-LS17, 
53381,FBK-42702-LS17, 
53382,HR-4125NL, 
53383,LEDEM30821M, 
53384,LEDM09221M, 
53385,LEKD103014N-LS9, 
53386,LEKD103015N-LS9, 
53387,LEKD103915N-LS9, 
53388,LEKR219083N-LD9, 
53389,LEKR419203N-LS9, 
53390,LEKR419253N-LS9, 
53391,LEKR419323N-LS9, 
53392,LEKR422523N-LS9, 
53393,LEKR760901FN-LD9, 
53394,LEKSS21123N-LS, 
53395,LEKT223083N-LD, 
53396,LEKT223084N-LS9, 
53397,LEKT407203N-LS9, 
53398,LEKT415203N-LS9, 
53399,LEKT423203N-LS9, 
53400,LEKT423523N-LS9, 
53401,WDG8871, 
53402,WDG88716, 
53403,APXG250ARA560MF61G, 
53404,EKXL451ELL270MK20S,12.5×20
53405,PCB0057-C 148X152  2P/S,国内生産4層 治具対応
53406,7592-17(#0FC670000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53407,7592-26(#0FC671000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53408,7592-37(#0FC672000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53409,7592-47(#0FC673000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53410,7592-56(#0FC674000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53411,7592-68(#0FC675000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53412,7592-7A(#0FC676000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53413,7592-81(#0FC677000)4P/S190X138,ﾚﾝﾁｬｵ生産 4層
53414,Q.PEAK DUO-G6 355, 
53415,JKM340M-60H, 
53416,CT-24:CPC ALEｾﾝｼﾞｮｳｻﾞｲ,140ｍｌｽﾌﾟﾚｰ容器入り
53417,FTF-S 15A S112,116℃
53418,FTF-S 15A S127,131℃
53419,PLA10AN5521R0R2B, 
53420,TMEX1.25-3S,ﾆﾁﾌ赤
53421,TS5-12R, 
53422,J_C567 ｺｳﾘｭｳｼｭｳﾃﾞﾝﾊﾞｺ J-E01,3回路ﾃﾞﾙﾀM16S3台接続
53423,SP-FAN-U60-1,PCS用交換FAN
53424,ALM000005-01(ALM12V35IHPCANBUS,12V35Aｈ CAN通信付
53425,EPD-T330 5ﾈﾝﾎｼｮｳ ｵﾌﾟｼｮﾝ, 
53426,J_D360 ﾚﾝｹｲﾖｳ ｷｭｰﾋﾞｸﾙ, 
53427,TWD-10(#0TWD01000)1P/S 100X150,国内生産 2層 治具対応
53428,TWD-20(#0TWD02000)10P/S175X176,国内生産 2層 FC対応
53429,PR-1848A  4P/S,ﾚﾝﾁｬｵ生産
53430,PVCC 3.5SQ MC4 20M ﾒｽ,片端ｺﾈｸﾀ
53431,PVCC 3.5SQ MC4 40M ﾒｽ,片端ｺﾈｸﾀ
53432,PVCC 5.5SQ MC4 20M ﾒｽ,片端ｺﾈｸﾀ
53433,PVCC 5.5SQ MC4 40M ﾒｽ,片端ｺﾈｸﾀ
53434,PVCC 5.5SQ MC4 60M ﾒｽ,片端ｺﾈｸﾀ
53435,PVCC 5.5SQ MC4 80M ﾒｽ,片端ｺﾈｸﾀ
53436,PVCC 3.5SQ MC4 20M ｵｽ,片端ｺﾈｸﾀ
53437,PVCC 3.5SQ MC4 40M ｵｽ,片端ｺﾈｸﾀ
53438,PVCC 5.5SQ MC4 20M ｵｽ,片端ｺﾈｸﾀ
53439,PVCC 5.5SQ MC4 50M ｵｽ,片端ｺﾈｸﾀ
53440,PVCC 5.5SQ MC4 70M ｵｽ,片端ｺﾈｸﾀ
53441,PVCC 5.5SQ MC4 90M ｵｽ,片端ｺﾈｸﾀ
53442,PVCC 3.5SQ MC4ﾒｽ MC4ｵｽ 10M,両端ｺﾈｸﾀ
53443,PVCC 3.5SQ MC4 30M ﾒｽ,片端ｺﾈｸﾀ
53444,PVCC 3.5SQ MC4 50M ﾒｽ,片端ｺﾈｸﾀ
53445,PVCC 5.5SQ MC4 30M ﾒｽ,片端ｺﾈｸﾀ
53446,PVCC 5.5SQ MC4 50M ﾒｽ,片端ｺﾈｸﾀ
53447,PVCC 5.5SQ MC4 70M ﾒｽ,片端ｺﾈｸﾀ
53448,PVCC 5.5SQ MC4 90M ﾒｽ,片端ｺﾈｸﾀ
53449,PVCC 3.5SQ MC4 30M ｵｽ,片端ｺﾈｸﾀ
53450,PVCC 3.5SQ MC4 50M ｵｽ,片端ｺﾈｸﾀ
53451,PVCC 5.5SQ MC4 30M ｵｽ,片端ｺﾈｸﾀ
53452,PVCC 5.5SQ MC4 60M ｵｽ,片端ｺﾈｸﾀ
53453,PVCC 5.5SQ MC4 80M ｵｽ,片端ｺﾈｸﾀ
53454,PVCC 3.5SQ MC4ﾒｽ MC4ｵｽ 5M,両端ｺﾈｸﾀ
53455,PVCC 3.5SQ MC4ﾒｽ MC4ｵｽ 25M,両端ｺﾈｸﾀ
53456,SE-MI-0601-01  4P/S,国内生産
53457,ﾃﾞﾙﾀPCS ｹﾞﾝﾁﾀｲｵｳｼｮｹｲﾋ, 
53458,DAF160AA40, 
53459,KTD1863-Y-AT/PB,使用不可43662へ移動
53460,ET-10714, 
53461,PJ10ZT-821K, 
53462,ND-WTH,特高埋設表示ﾃｰﾌﾟ(ﾀﾞﾌﾞﾙ)
53463,FEP125ﾌｧｲ,ｴﾌﾚｯｸｽ管
53464,FEP125ﾌｧｲ ｼﾞｮｲﾝﾄ,ｴﾌﾚｯｸｽｼﾞｮｲﾝﾄ
53465,PXL12072JFR#4.8, 
53466,J_D557 3195 500KVA ｷｭｰﾋﾞｸﾙ,茨城県坂東市案件
53467,7136-0677 150X290  10P/S,国内生産 ｼｰﾄ単位
53468,RE7000-3  4P/S,国内生産 ﾋﾟｰｽ発注
53469,J_D320 ﾚﾝｹｲｷｭｰﾋﾞｸﾙ,図番:J-F51
53470,XLX460AENP LE9, 
53471,XND1033WV LE9, 
53472,PCB0075-B 93X160  1P/S,国内生産 4層 治具対応
53473,PCB0076-B 157X94  3P/S ﾋﾟｰｽﾀﾝｲ,国内生産 4層 治具対応
53474,CS3L-375MS(375W),ｶﾅﾃﾞｨｱﾝｿｰﾗｰ
53475,ｺｲﾙ ﾏｷﾅｵｼ,下西電子 ｺｲﾙ改造費
53476,J_D757 40 300KVAX2 ｷｭｰﾋﾞｸﾙ,中長峰296-1他高速北
53477,J_D758 47 500KVAｷｭｰﾋﾞｸﾙ,市場町大影国行53-1
53478,J_D759 51 200KVAｷｭｰﾋﾞｸﾙ,日開谷稲荷295-1
53479,J_D760 53 200KVAｷｭｰﾋﾞｸﾙ,中坪172-1
53480,J_D761 54 150KVAｷｭｰﾋﾞｸﾙ,中坪165-1
53481,J_D762 57 200KVAｷｭｰﾋﾞｸﾙ,高尾向山56-1
53482,J_D763 64 150KVAｷｭｰﾋﾞｸﾙ,阿波市勝行11
53483,J_D764 65 500KVAｷｭｰﾋﾞｸﾙ,阿波市勝命202-1
53484,J_D765 71 300KVAｷｭｰﾋﾞｸﾙ,阿波町五明19-1
53485,J_D766 72 300KVAｷｭｰﾋﾞｸﾙ,五明東整理181-2大野天神
53486,J_D767 73 150KVAｷｭｰﾋﾞｸﾙ,善地26-1
53487,J_D768 74 150KVAｷｭｰﾋﾞｸﾙ,中長峰287-1
53488,J_D769 75 100KVAｷｭｰﾋﾞｸﾙ,中長峰高速南
53489,J_D770 76 500KVAX2ｷｭｰﾋﾞｸﾙ,伊勢29-1
53490,J_D771 77 200KVAｷｭｰﾋﾞｸﾙ,高尾林70-1
53491,J_D772 82 200KVAｷｭｰﾋﾞｸﾙ,吉田字一ﾉ坂103-1
53492,J_D773 85 200KVAｷｭｰﾋﾞｸﾙ,川久保253-1
53493,J_D774 90 150KVAｷｭｰﾋﾞｸﾙ,井ﾉ坪425
53494,J_D775 91 150KVAｷｭｰﾋﾞｸﾙ,大開515-1
53495,J_D776 94 300KVAｷｭｰﾋﾞｸﾙ,高尾西谷14-2
53496,J_D777 95 300KVAｷｭｰﾋﾞｸﾙ,上野段414
53497,J_D778 97 200KVAｷｭｰﾋﾞｸﾙ+UVR,上喜来字岡1571
53498,J_D779 109 200KVAｷｭｰﾋﾞｸﾙ,阿波市山尻46-1
53499,J_D780 111 150KVAｷｭｰﾋﾞｸﾙ,吉野五条ｺﾓｳ997-1
53500,J_D781 112 100KVAｷｭｰﾋﾞｸﾙ,市場大野島天神108
53501,J_D782 113 100KVAｷｭｰﾋﾞｸﾙ,市場大野島天神153-1
53502,J_D783 114 200KVAｷｭｰﾋﾞｸﾙ,大野島江ﾉ島121-5
53503,J_D784 115 300KVAｷｭｰﾋﾞｸﾙ,大野島天神197-1
53504,J_D785 119 500KVAｷｭｰﾋﾞｸﾙ+UVR,新野町妙見前125
53505,J_D786 134 200KVAｷｭｰﾋﾞｸﾙ,立江中山124-3
53506,J_D787 149 300KVAX2 ｷｭｰﾋﾞｸﾙ,松山市高田乙501
53507,J_D788 159 500KVAｷｭｰﾋﾞｸﾙ,阿波山王25-1
53508,BK-3N:ﾁﾀﾆｱｾｺｳｾｯﾄ,4L樹脂缶
53509,BKN-1:ﾁﾀﾆｱﾖｳｻﾞｲ,4L樹脂缶
53510,PCB-0100-A 192X140.5  44P/S,国内生産両面基板ﾙｰﾀｰ加工
53511,PC13-271K, 
53512,PJ8ZT-1R0N, 
53513,RSEL-2006A, 
53514,PVA30-1P58E ｺｳﾘｭｳｼｭｳﾃﾞﾝﾊﾞｺ,H5.5J_221 8台接続
53515,CS3U-390MS-MBB,ｶﾅﾃﾞｨｱﾝｿｰﾗｰ
53516,EMVA500ARA100ME55G,最終受注2024年3月末日
53517,PJ8ZT-560K, 
53518,MF-HMU208GBK, 
53519,AY-1 ﾊｲﾌﾞｯﾘﾄﾞｶﾀﾞｲ,MDS-210508-03
53520,AY-1 ﾊｲﾌﾞﾘｯﾄﾞｶﾀﾞｲ,MDS-210508-02
53521,AY-1 ﾊｲﾌﾞﾘｯﾄﾞｶﾀﾞｲ,MDS-210510-01
53522,NER120M345J-MB,一宮ﾓﾘﾀ新築工事様案件
53523,EMVE630ARA101MJA0G, 
53524,EMVE630ARA330MHA0G, 
53525,R5523N001B-TR-FE, 
53526,RV24YN SE 20S B103, 
53527,BP101S-5PN10(10ｹｲﾘ), 
53528,SPUS-55D-NX,屋内集中型ﾊﾟﾜｺﾝ
53529,LIBﾓｼﾞｭｰﾙﾖｳｹｰｽ ｾｯｹｲﾋ, 
53530,LIBﾓｼﾞｭｰﾙﾖｳｹｰｽ ASY,6ｹｰｽｾｯﾄ/1台
53531,ESMQ500ELL222MLN3S,(16×31.5)
53532,EMVE6R3ARA101MF55G,ﾆｯｾﾗ向け車載
53533,EMVE500ARA1R0MD55G ﾆｯｾﾗﾑｹｼｬｻｲ,最終受注2024年3月末日
53534,EMVE160ARA100MD55G ﾆｯｾﾗﾑｹｼｬｻｲ,最終受注2024年3月末日
53535,EMVE100ARA330ME55G ﾆｯｾﾗﾑｹｼｬｻｲ,最終受注2024年3月末日
53536,ﾃｲﾒﾝ ｼｰﾄ, 
53537,ｾﾙｶﾝｼﾞｭｼ_ﾁｮｳｿｸﾒﾝ, 
53538,ｾﾙｶﾝｼﾞｭｼ_ﾀﾝｿｸﾒﾝ, 
53539,SAW415, 
53540,O39-456C, 
53541,LDRS71N-H-E39/HB/H250, 
53542,WLE138V560M1/24-1, 
53543,NNN04082B LE1, 
53544,UDQF54C16/41-HS ｷﾊﾞﾝ  70P/S,中継基板 4ｼｰﾄ単位発注
53545,UDQF54C42-HS ｷﾊﾞﾝ  70P/S,中継基板 4ｼｰﾄ単位発注
53546,EKMG250ETD471MJC5S,(10×12.5)
53547,EMVA100ARA471MHA0G,ﾆｯｾﾗ向け車載
53548,EMVA500ARA470MF80G,ﾆｯｾﾗ向け車載
53549,EMVA6R3ARA471MHA0G,ﾆｯｾﾗ向け車載
53550,EMVA100ARA102MJA0G,ﾆｯｾﾗ向け車載
53551,G-747 200Gﾁｭｰﾌﾞ ﾀｲﾜﾝﾑｹ,使用不可
53552,TC-80TAG-2(300X1000),原反
53553,TC-30TAG-8(420X500),原反
53554,TC-20EG(300X400),原反
53555,LEDD87044N(W)-LS, 
53556,8000052524 PK BUSBAR+WIRE M8,SPD REPLACEMEN
53557,25301280000 VPUPVII3R1000,DC1000V2ｻｰｼﾞSPD
53558,EMZA500ARA470MF80G, 
53559,PR-1850A  1P/S,国内生産
53560,PCB-ELR-6004-01P_U  1P/S,国内生産
53561,ESK-P0228-001  1P/S, 
53562,ﾚｲｷｬｸﾌｧﾝﾄﾚｰ,RPI M50A用
53563,EMZA160ARA221MF80G, 
53564,ｲﾍﾞﾝﾄﾅﾌﾀﾞ ﾋﾓﾏｷﾅｵｼｷ,ｲﾍﾞﾝﾄ名札 紐巻き直し機
53565,ｲﾍﾞﾝﾄﾅﾌﾀﾞｹｰｽ ｶﾀﾑｷﾁｮｳｾｲｷｺｳ,ｲﾍﾞﾝﾄ名札 傾き調整機構
53566,NCR18650GA,Pａｎａｓｏｎｉｃ製ｾﾙ
53567,UU-60R-Z MBT1, 
53568,PR-1851A  1P/S,国内生産
53569,EIBS7ﾊﾟﾜｺﾝ 5.5KW ｾｯﾄ,蓄電池ﾕﾆｯﾄ1台+基本部材
53570,R-31/19/8A MC2, 
53571,ERG2SJ620V,2021年9月末最終受注
53572,ELECLOORER ｶｲﾊﾂﾋ,電気制御基板
53573,NDR0233, 
53574,NDR0284, 
53575,LD0232BT, 
53576,XND2034WV LE9, 
53577,XND1539WV LE9, 
53578,NNN64712W LE9, 
53579,M3TK-101-600  1P/S,国内生産
53580,ｵｰﾌﾞﾝﾄｰｽﾀｰｶｲﾊﾂﾋ, 
53581,ｵｰﾌﾞﾝﾄｰｽﾀｰ2ﾏｲﾔｷﾃﾂﾞｸﾘｼｻｸｷ, 
53582,ｵｰﾌﾞﾝﾄｰｽﾀｰﾃﾂﾞｸﾘｼｻｸﾋ, 
53583,GC-5810-LI-TM,充電器
53584,J_E440 ﾚﾝｹｲﾖｳｷｭｰﾋﾞｸﾙ, 
53585,SPP1953W-S2  40P/S,国内生産 ｼｰﾄ発注
53586,TC-300CAB-10(300X400),原反
53587,TC-150CAB-10(300X400),原反
53588,TC-50CAD-30(300X400),原反
53589,TC-50CAB-30(300X400),原反
53590,TC-50CAS-30(300X400),原反
53591,SG5063004P, 
53592,SG506302.5P, 
53593,VPU PV II 3 R 1000,品番:2530180000
53594,FUSE 10X38 15A 1000VDC GPV DF,品番:2783250000
53595,RPI-M50A_120(ﾀﾞｲｶﾞｴｷ),12回路入力仕様
53596,RPI-M16A(ﾀﾞｲｶﾞｴｷ), 
53597,J-G6N 150KVAｷｭｰﾋﾞｸﾙ, 
53598,J_E559 ﾚﾝｹｲﾖｳｷｭｰﾋﾞｸﾙ, 
53599,J_E560 ﾚﾝｹｲﾖｳｷｭｰﾋﾞｸﾙ, 
53600,XL451004RB, 
53601,NNN04081W LE1, 
53602,LEDEM13221M, 
53603,LEDEM30221M, 
53604,LEDEM13821M, 
53605,SPP1888A-1  1P/S,ﾚﾝﾁｬｵ生産
53606,BY50S, 
53607,SHERLOCK ｼｭｳﾘﾋﾖｳ, 
53608,PMI19-201 ｲﾝﾊﾞｰﾀｰﾌｧﾝ ｸﾄﾞｳﾖｳﾘﾚｰ,250ｋｗPCSﾌｧﾝ駆動用
53609,TC-20TA-1(300X1000),原反
53610,25H1600G, 
53611,J_D107ﾚﾝｹｲｷｭｰﾋﾞｸﾙ,図番J-D65-U4670A
53612,J_E605 ﾚﾝｹｲﾖｳｷｭｰﾋﾞｸﾙ, 
53613,PR-1847A  1P/S,国内生産
53614,EMZE350ARA220MF73G,最終受注2024年3月末日
53615,MMF-08L24ES-CXZ, 
53616,J_C953 ｷｭｰﾋﾞｸﾙ1000KVA, 
53617,TC-45TAG-8(420X500),原反
53618,TC-20TAG-8(TO-220), 
53619,PE15DRK-682, 
53620,PE15DRK-472, 
53621,N00662-2 LEDﾋｼﾞｮｳﾄｳ 5P/S,国内生産 ﾋﾟｰｽ発注
53622,NDR7010, 
53623,HNW-MC4-CHN10, 
53624,HNW-MC4-CHN20, 
53625,HNW-MC4-CHN30, 
53626,HNW-MC4-CHN40, 
53627,HNW-MC4-CHN50, 
53628,HNW-MC4-CHN60, 
53629,HNW-MC4-CHN70, 
53630,HNW-MC4-CHN80, 
53631,HNW-MC4-CHN10S, 
53632,KP-CH-A4VG50S, 
53633,J_D923 QPｿｳｺﾎｶﾝﾘｮｳ,K002常陸大宮南発電所
53634,EBUI-001-1, 
53635,HKD-8300FU, 
53636,PS/400N(12X340X750MM)400Vｷｭｳ,CEPT-P1HD4100用
53637,CELLULAR-POINTER-01  10P/S,国内生産 ﾋﾟｰｽ発注
53638,HC10PV20U0,1000V20Aﾋｭｰｽﾞ
53639,B05B-XASK-1(LF)(SN), 
53640,B07B-XASK-1(LF)(SN), 
53641,B06B-XASK-1(LF)(SN), 
53642,B04B-XASK-1(LF)(SN), 
53643,B02B-XASK-1(LF)(SN), 
53644,U56797-01  PVH-14N-2-S2,16回路20A入力接続箱
53645,NDR6012, 
53646,RV24YG 15S B302, 
53647,FGMB-A 125V1.5A PBF, 
53648,PWMｺﾝﾄﾛｰﾗ,PWM基板温度試験
53649,HBO 250V10A, 
53650,KPB1034AAA3 160X74  10P/S,国内生産 ﾋﾟｰｽ発注 両面
53651,I26388-01 ｷｭｰﾋﾞｸﾙ ｶｲｼｭｳｺｳｼﾞﾋ,ﾌﾞﾚｰｶｰ代含む
53652,ｼｭｯﾁｮｳｺｳﾂｳﾋﾖｳ, 
53653,POE-SPLITTER V5,改善評価試験費用
53654,POE-SPLITTER V5,試作
53655,EMVE6R3ARA101MF55G, 
53656,EMVE6R3ARA470ME55G,最終受注2024年3月末日
53657,EMVE160ARA470MF55G, 
53659,PB10005C ｷﾊﾞﾝ  1P/S,国内生産
53660,PB10006C ｷﾊﾞﾝ  1P/S,国内生産
53661,J_F226 ｷｭｰﾋﾞｸﾙ1000KVA,TR日立製
53662,WG7061W, 
53663,TC-20TAG-8(TO-3P), 
53664,ZAMｶﾀﾞｲ_ｶﾔﾉ_ｶﾅﾃﾞｨｱﾝ_116.625KW,野立架台一式低圧3Φ 2区
53665,PVL-L0500ER(J)-H,DC1000V 500KW
53666,J_E981ｷｭｰﾋﾞｸﾙ500KVA, 
53667,J_E981ｾﾂｿﾞｸﾊﾞｺ 16ｶｲﾛ,DC1000V 16回路
53668,J_E981ｾﾂｿﾞｸﾊﾞｺ 15ｶｲﾛ,DC1000V 15回路
53669,EMZA160ARA471MHA0G, 
53671,LF-4Z-E353H,35ｍH/0.5A
53672,HL-24R-E393,39ｍH/0.5A
53673,KD-L2123SA(AC100-200V30A),30ｍA感度品
53674,PC1B-11(#0PC101000)140X160,国内生産2P/S 6層 直送
53675,EERX26B-Z MB4, 
53676,ECQUBAF222M, 
53677,WB-049-102  1P/S,ﾚﾝﾁｬｵ
53678,TM2 DULIGHT ｶｰﾎﾟｰﾄ,1列4台用 3段10列
53679,TM2 DULIGHTｶｰﾎﾟｰﾄ,2列8台用 5段12列
53680,TM2 DULIGHT ﾕｿｳﾋ, 
53681,NER144M445C-MCD,両面発電ﾓｼﾞｭｰﾙ
53682,ﾓｼﾞｭｰﾙ ﾕｿｳﾋ, 
53683,TM2 DULIGHT ｺｳｿﾞｳｾｯｹｲﾋ, 
53684,J-H1P ｺｳﾘｭｳｼｭｳﾃﾞﾝﾊﾞｺ, 
53685,SOLAR LEGATO ﾊﾟｯｹｰｼﾞ ｺｳｱﾂ3, 
53686,ｹﾞﾝﾁﾁｮｳｾｲｻｷﾞｮｳ, 
53687,DEA485, 
53688,MS-40C-10,日射計
53689,MT-052A-10, 
53690,TKE-ESS100K-B215,産業用蓄電ｼｽﾃﾑ
53691,ﾀﾞｳﾝﾄﾗﾝｽ,鶴田電機製125KVA
53692,RPI-M50A_120,標準5年保証+延長15年保
53693,TX24-120R-12ST-H1E, 
53694,TX25-120P-12ST-H1E, 
53695,MMF-08L24ES-CX2,PWM出力防湿仕様
53696,EPU-E-T99P-SFﾖｳﾌｧﾝﾕﾆｯﾄ,三相9.9ｋW PCS用
53697,EKXJ351ELL560MK30S,12.5×30
53698,SLT250V4A-TR,日本製線
53699,LR4-60HPH-375M,単結晶375W
53700,QC4ｺﾈｸﾀｰ 1500V 3.5SQ, 
53701,SE, 
53702,R-51/31/13A MBT1, 
53703,ｽｲｯﾁﾝｸﾞHUBﾎｶ, 
53704,DC/DCﾀﾝｼｭﾂﾘｮｸｶｲﾛｾｯｹｲﾋ,50V単出力
53705,DC/DCﾀﾝｼｭﾂﾘｮｸｼｻｸｷﾊﾞﾝ,50V単出力
53706,DC/DCﾀﾝｼｭﾂﾘｮｸﾄﾞｷｭﾒﾝﾄ,50V単出力
53707,DC/DC4ｼｭﾂﾘｮｸｶｲﾛｾｯｹｲﾋ,4出力
53708,DC/DC4ｼｭﾂﾘｮｸｼｻｸｷﾊﾞﾝ, 
53709,DC/DC4ｼｭﾂﾘｮｸﾄﾞｷｭﾒﾝﾄ,4出力
53710,7800004715,端末加工済ｹｰﾌﾞﾙ
53711,7791400874,8極ｒｉｇｈｔ ﾌﾞｽﾊﾞｰ
53712,7791400823,8極Lｅｆｔﾌﾞｽﾊﾞｰ
53713,2469360000 WSI25 10X85 1.5KV,ﾋｭｰｽﾞ 断路端子台
53714,TC-80TAG-2(52X96)3.5ﾌｧｲX4ｱﾅｶｺｳ,図番DR-352319(2)
53715,TC-80TAG-2(52X170)7ﾌｧｲX9ｱﾅｶｺｳ,図番DR-352320(2)
53716,TC-80TAG-2(52X160)4ﾌｧｲX4ｱﾅｶｺｳ,図番DR-352321(2)
53717,5.5SQ.6SQｺﾈｸﾀ,1500V対応(Φ6.9)
53718,TC-80TAG-2(102X132)7ﾌｧｲX8ｱﾅｶｺｳ,図番DR-352322(2)
53719,TC-80TAG-2(102X132)4ﾌｧｲX4ｱﾅｶｺｳ,図番DR-352323(2)
53720,PCB-EVA-0010FR1_NOS  1P/S,国内生産
53721,NJM2901M(TE1), 
53722,NJM2125F(TE1), 
53723,EQF-0172C 320X290  1P/S,国内生産 複合4層ｼｰﾄ単
53724,JK-RP-1111 ｸﾛ, 
53725,JK-RP-1111 ｷﾅﾘ, 
53726,JK-RP-1111 ｸﾛ(ｼﾛﾏｰｸ), 
53727,JK-RP-1111 ﾄｷﾜ, 
53728,NER120M345J-MB,山田ｱﾊﾟｰﾄ様案件
53729,G-777,1ｋｇ缶
53730,ｱﾙﾐｶﾀﾞｲ 6.0KW,神榮電機様
53731,EMVH350ARA470MH63G,最終受注2024年3月末日
53732,I_F777 ｺｳﾘｭｳ ｼｭｳﾃﾞﾝﾊﾞｺ,2回路 ﾃﾞﾙﾀM50J 2台
53733,I_F777 ｺｳﾘｭｳ ｼｭｳﾃﾞﾝﾊﾞｺ,3回路 ﾃﾞﾙﾀM50J 3台
53734,J_C168 ｷｭｰﾋﾞｸﾙ ｶｲｼｭｳｺｳｼﾞ, 
53735,ND-26766-T71, 
53736,EMVH250ARA101MH63G,最終受注2024年3月末日
53737,SMARTACBOX-10/1-JPB0,遠隔監視(SIM付)
53738,SUN2000-4.95KTL-NHL2,HUAWEI4.95ｋW
53739,N00725-1  3P/S,国内生産
53740,PVA15-3P54E,日東工業製交流集電箱
53741,CPET-P2AA2010C,三相10ｋW SUS製
53742,HLP-04V, 
53743,SSF-21T-P1.4, 
53744,J_F780 ｺｳﾘｭｳｼｭｳﾃﾞﾝﾊﾞｺ,3回路ﾃﾞﾙﾀM16S耳付き
53745,ｶﾀﾞｲｲｯｼｷ,架台･送料･ｽｸﾘｭｰ杭含む
53746,R5640G101BB-FE,ﾃｰﾋﾟﾝｸﾞｶｯﾄ品
53747,Q.PEAK DUO ML-G9 390, 
53748,KPV-A55-J4,単相5.5ｋｗ 10年保証
53749,PC8-2R2N, 
